target,source,flowunique,flow,hour
SESZ05,OTSZ03,66,68,20
SESZ05,PGSZ02,95,95,20
SESZ05,PGSZ03,149,147,20
SESZ05,PGSZ04,45,45,20
SESZ05,RCSZ01,51,53,20
SESZ05,SESZ02,86,88,20
SESZ05,SESZ03,331,339,20
SESZ05,SESZ04,196,198,20
SESZ05,SESZ05,468,518,20
SESZ05,SESZ06,180,184,20
SESZ05,SGSZ06,166,163,20
SESZ05,TMSZ02,84,85,20
SESZ05,TMSZ03,46,46,20
BTSZ06,BKSZ05,72,70,8
BTSZ06,BSSZ01,70,69,8
BTSZ06,BSSZ03,47,47,8
BTSZ06,BTSZ01,216,219,8
BTSZ06,BTSZ02,235,235,8
BTSZ06,BTSZ03,177,180,8
BTSZ06,BTSZ04,89,88,8
BTSZ06,BTSZ05,811,851,8
BTSZ06,BTSZ06,1874,2349,8
BTSZ06,BTSZ07,377,381,8
BTSZ06,BTSZ08,494,505,8
BTSZ06,CLSZ04,57,57,8
BTSZ06,GLSZ04,42,43,8
BTSZ06,NVSZ01,57,58,8
BTSZ06,NVSZ02,92,93,8
BTSZ06,NVSZ03,54,55,8
BTSZ06,NVSZ04,108,108,8
BTSZ06,ORSZ02,59,62,8
BTSZ06,QTSZ01,201,204,8
BTSZ06,QTSZ02,124,124,8
BTSZ06,QTSZ11,46,46,8
BTSZ06,TNSZ01,143,143,8
BTSZ06,TNSZ03,66,66,8
BTSZ06,TNSZ04,365,369,8
BTSZ06,TPSZ02,50,50,8
BTSZ06,BKSZ05,59,61,12
BTSZ06,BMSZ01,42,42,12
BTSZ06,BMSZ07,46,46,12
BTSZ06,BMSZ09,41,41,12
BTSZ06,BMSZ10,45,46,12
BTSZ06,BSSZ01,66,65,12
BTSZ06,BTSZ01,217,216,12
BTSZ06,BTSZ02,288,288,12
BTSZ06,BTSZ03,146,151,12
BTSZ06,BTSZ04,62,61,12
BTSZ06,BTSZ05,709,730,12
BTSZ06,BTSZ06,1936,2442,12
BTSZ06,BTSZ07,338,340,12
BTSZ06,BTSZ08,446,460,12
BTSZ06,CCSZ01,84,82,12
BTSZ06,DTSZ01,51,51,12
BTSZ06,DTSZ02,90,89,12
BTSZ06,DTSZ03,47,49,12
BTSZ06,GLSZ04,51,53,12
BTSZ06,KLSZ07,42,42,12
BTSZ06,MUSZ01,41,41,12
BTSZ06,NTSZ01,53,54,12
BTSZ06,NTSZ04,77,76,12
BTSZ06,NVSZ01,86,88,12
BTSZ06,NVSZ02,166,173,12
BTSZ06,NVSZ03,46,46,12
BTSZ06,NVSZ04,115,115,12
BTSZ06,ORSZ01,80,78,12
BTSZ06,ORSZ02,311,313,12
BTSZ06,ORSZ03,77,77,12
BTSZ06,OTSZ03,41,41,12
BTSZ06,QTSZ01,188,182,12
BTSZ06,QTSZ02,193,193,12
BTSZ06,QTSZ04,51,53,12
BTSZ06,QTSZ08,77,77,12
BTSZ06,QTSZ10,51,53,12
BTSZ06,RCSZ10,49,49,12
BTSZ06,SISZ01,57,58,12
BTSZ06,SRSZ01,54,54,12
BTSZ06,TNSZ01,128,127,12
BTSZ06,TNSZ03,90,92,12
BTSZ06,TNSZ04,355,358,12
BTSZ06,TPSZ02,58,58,12
BTSZ06,BKSZ05,50,50,16
BTSZ06,BMSZ01,88,88,16
BTSZ06,BMSZ07,49,49,16
BTSZ06,BSSZ01,49,49,16
BTSZ06,BSSZ03,50,51,16
BTSZ06,BTSZ01,244,243,16
BTSZ06,BTSZ02,316,320,16
BTSZ06,BTSZ03,115,116,16
BTSZ06,BTSZ04,88,93,16
BTSZ06,BTSZ05,722,764,16
BTSZ06,BTSZ06,1968,2584,16
BTSZ06,BTSZ07,378,375,16
BTSZ06,BTSZ08,535,562,16
BTSZ06,CCSZ01,45,46,16
BTSZ06,CHSZ03,54,55,16
BTSZ06,CLSZ04,54,54,16
BTSZ06,CLSZ06,41,42,16
BTSZ06,DTSZ01,100,100,16
BTSZ06,DTSZ02,111,111,16
BTSZ06,DTSZ03,72,70,16
BTSZ06,GLSZ04,57,58,16
BTSZ06,GLSZ05,55,55,16
BTSZ06,JESZ05,46,46,16
BTSZ06,MUSZ01,57,58,16
BTSZ06,NTSZ01,41,42,16
BTSZ06,NTSZ04,50,50,16
BTSZ06,NVSZ01,81,81,16
BTSZ06,NVSZ02,162,161,16
BTSZ06,NVSZ04,97,96,16
BTSZ06,ORSZ01,45,45,16
BTSZ06,ORSZ02,570,555,16
BTSZ06,ORSZ03,131,134,16
BTSZ06,OTSZ03,66,65,16
BTSZ06,QTSZ01,149,169,16
BTSZ06,QTSZ02,184,188,16
BTSZ06,QTSZ04,47,49,16
BTSZ06,QTSZ08,77,77,16
BTSZ06,RCSZ10,65,68,16
BTSZ06,SISZ01,42,43,16
BTSZ06,SRSZ01,68,66,16
BTSZ06,TNSZ01,146,147,16
BTSZ06,TNSZ03,80,81,16
BTSZ06,TNSZ04,356,354,16
BTSZ06,TPSZ02,84,82,16
BTSZ06,BSSZ01,46,49,20
BTSZ06,BTSZ01,115,112,20
BTSZ06,BTSZ02,174,177,20
BTSZ06,BTSZ03,74,78,20
BTSZ06,BTSZ04,41,42,20
BTSZ06,BTSZ05,664,695,20
BTSZ06,BTSZ06,1719,2213,20
BTSZ06,BTSZ07,346,358,20
BTSZ06,BTSZ08,386,406,20
BTSZ06,CCSZ01,55,55,20
BTSZ06,CHSZ03,109,109,20
BTSZ06,DTSZ02,63,65,20
BTSZ06,DTSZ03,41,41,20
BTSZ06,DTSZ12,41,41,20
BTSZ06,NVSZ01,47,51,20
BTSZ06,NVSZ02,65,65,20
BTSZ06,NVSZ04,57,57,20
BTSZ06,ORSZ02,316,323,20
BTSZ06,ORSZ03,58,58,20
BTSZ06,QTSZ01,112,122,20
BTSZ06,QTSZ02,111,113,20
BTSZ06,QTSZ08,54,54,20
BTSZ06,SRSZ01,62,61,20
BTSZ06,TNSZ01,85,89,20
BTSZ06,TNSZ03,57,57,20
BTSZ06,TNSZ04,216,215,20
BTSZ06,TPSZ02,49,49,20
KLSZ09,BDSZ01,69,72,8
KLSZ09,BDSZ03,59,61,8
KLSZ09,BDSZ04,90,90,8
KLSZ09,BDSZ05,77,78,8
KLSZ09,BDSZ06,86,86,8
KLSZ09,BSSZ03,45,45,8
KLSZ09,CHSZ03,65,63,8
KLSZ09,DTSZ01,80,80,8
KLSZ09,DTSZ02,111,109,8
KLSZ09,DTSZ03,180,182,8
KLSZ09,DTSZ12,77,77,8
KLSZ09,GLSZ03,45,46,8
KLSZ09,GLSZ04,486,494,8
KLSZ09,GLSZ05,128,130,8
KLSZ09,HGSZ07,55,58,8
KLSZ09,KLSZ01,120,119,8
KLSZ09,KLSZ02,69,69,8
KLSZ09,KLSZ04,99,99,8
KLSZ09,KLSZ05,581,585,8
KLSZ09,KLSZ06,238,246,8
KLSZ09,KLSZ07,42,43,8
KLSZ09,KLSZ08,212,209,8
KLSZ09,KLSZ09,976,1164,8
KLSZ09,MPSZ01,46,47,8
KLSZ09,MPSZ03,81,82,8
KLSZ09,MSSZ01,55,55,8
KLSZ09,NVSZ01,124,127,8
KLSZ09,ORSZ02,63,68,8
KLSZ09,OTSZ03,43,47,8
KLSZ09,PGSZ04,47,47,8
KLSZ09,RCSZ01,50,51,8
KLSZ09,RCSZ02,115,115,8
KLSZ09,RCSZ05,81,82,8
KLSZ09,RCSZ10,74,74,8
KLSZ09,SESZ03,45,45,8
KLSZ09,SGSZ06,62,61,8
KLSZ09,TMSZ02,104,104,8
KLSZ09,TMSZ03,54,54,8
KLSZ09,TMSZ04,49,49,8
KLSZ09,TMSZ05,49,53,8
KLSZ09,TPSZ02,46,47,8
KLSZ09,WDSZ03,41,41,8
KLSZ09,BDSZ01,73,72,12
KLSZ09,BDSZ03,76,74,12
KLSZ09,BDSZ04,170,167,12
KLSZ09,BDSZ05,90,93,12
KLSZ09,BDSZ06,92,90,12
KLSZ09,BKSZ01,45,45,12
KLSZ09,BMSZ01,63,62,12
KLSZ09,BMSZ09,55,55,12
KLSZ09,BMSZ10,46,46,12
KLSZ09,BMSZ16,51,51,12
KLSZ09,BSSZ01,45,45,12
KLSZ09,BSSZ03,73,72,12
KLSZ09,CHSZ03,124,124,12
KLSZ09,DTSZ01,251,248,12
KLSZ09,DTSZ02,375,378,12
KLSZ09,DTSZ03,313,313,12
KLSZ09,DTSZ12,132,132,12
KLSZ09,GLSZ02,57,57,12
KLSZ09,GLSZ03,65,63,12
KLSZ09,GLSZ04,625,609,12
KLSZ09,GLSZ05,288,289,12
KLSZ09,HGSZ04,81,84,12
KLSZ09,HGSZ07,85,85,12
KLSZ09,HGSZ08,77,76,12
KLSZ09,KLSZ01,149,149,12
KLSZ09,KLSZ02,86,86,12
KLSZ09,KLSZ03,49,51,12
KLSZ09,KLSZ04,139,140,12
KLSZ09,KLSZ05,587,605,12
KLSZ09,KLSZ06,350,356,12
KLSZ09,KLSZ07,84,84,12
KLSZ09,KLSZ08,192,192,12
KLSZ09,KLSZ09,1227,1388,12
KLSZ09,MPSZ02,59,59,12
KLSZ09,MPSZ03,93,97,12
KLSZ09,MSSZ01,149,150,12
KLSZ09,MUSZ01,72,70,12
KLSZ09,NTSZ04,50,50,12
KLSZ09,NVSZ01,124,123,12
KLSZ09,NVSZ02,80,78,12
KLSZ09,ORSZ02,284,289,12
KLSZ09,ORSZ03,70,72,12
KLSZ09,OTSZ01,65,65,12
KLSZ09,OTSZ03,117,123,12
KLSZ09,OTSZ04,47,49,12
KLSZ09,PGSZ03,55,57,12
KLSZ09,PRSZ05,49,49,12
KLSZ09,RCSZ01,88,88,12
KLSZ09,RCSZ02,150,153,12
KLSZ09,RCSZ05,117,122,12
KLSZ09,RCSZ09,50,51,12
KLSZ09,RCSZ10,142,140,12
KLSZ09,SESZ02,63,63,12
KLSZ09,SESZ03,50,50,12
KLSZ09,SGSZ06,95,95,12
KLSZ09,SISZ01,45,45,12
KLSZ09,SRSZ01,42,42,12
KLSZ09,SRSZ02,55,57,12
KLSZ09,TMSZ02,124,126,12
KLSZ09,TMSZ03,86,86,12
KLSZ09,TMSZ04,81,80,12
KLSZ09,TMSZ05,73,77,12
KLSZ09,TPSZ02,88,86,12
KLSZ09,TPSZ12,47,47,12
KLSZ09,WDSZ03,57,57,12
KLSZ09,YSSZ09,68,66,12
KLSZ09,AMSZ03,40,41,16
KLSZ09,BDSZ01,70,69,16
KLSZ09,BDSZ03,46,46,16
KLSZ09,BDSZ04,139,136,16
KLSZ09,BDSZ05,73,73,16
KLSZ09,BDSZ06,57,59,16
KLSZ09,BMSZ01,99,97,16
KLSZ09,BMSZ09,42,42,16
KLSZ09,BMSZ10,51,51,16
KLSZ09,BMSZ16,59,61,16
KLSZ09,BSSZ03,65,65,16
KLSZ09,CHSZ03,157,157,16
KLSZ09,DTSZ01,355,352,16
KLSZ09,DTSZ02,356,373,16
KLSZ09,DTSZ03,306,302,16
KLSZ09,DTSZ12,170,167,16
KLSZ09,GLSZ02,53,53,16
KLSZ09,GLSZ03,54,54,16
KLSZ09,GLSZ04,589,597,16
KLSZ09,GLSZ05,161,161,16
KLSZ09,HGSZ04,46,46,16
KLSZ09,HGSZ05,49,49,16
KLSZ09,HGSZ07,50,53,16
KLSZ09,KLSZ01,144,143,16
KLSZ09,KLSZ02,74,74,16
KLSZ09,KLSZ03,46,47,16
KLSZ09,KLSZ04,112,111,16
KLSZ09,KLSZ05,628,674,16
KLSZ09,KLSZ06,348,355,16
KLSZ09,KLSZ07,84,84,16
KLSZ09,KLSZ08,196,197,16
KLSZ09,KLSZ09,1253,1455,16
KLSZ09,MPSZ01,53,53,16
KLSZ09,MPSZ02,55,57,16
KLSZ09,MPSZ03,95,99,16
KLSZ09,MSSZ01,146,147,16
KLSZ09,MUSZ01,47,47,16
KLSZ09,NVSZ01,127,128,16
KLSZ09,NVSZ02,66,65,16
KLSZ09,ORSZ02,262,258,16
KLSZ09,ORSZ03,130,130,16
KLSZ09,OTSZ01,68,66,16
KLSZ09,OTSZ03,126,128,16
KLSZ09,OTSZ04,49,50,16
KLSZ09,PRSZ05,42,43,16
KLSZ09,RCSZ01,57,58,16
KLSZ09,RCSZ02,143,143,16
KLSZ09,RCSZ05,140,139,16
KLSZ09,RCSZ09,62,61,16
KLSZ09,RCSZ10,193,193,16
KLSZ09,SESZ02,49,50,16
KLSZ09,SESZ03,85,85,16
KLSZ09,SGSZ06,73,73,16
KLSZ09,SISZ01,66,65,16
KLSZ09,SRSZ02,55,55,16
KLSZ09,TMSZ02,117,117,16
KLSZ09,TMSZ03,68,66,16
KLSZ09,TMSZ04,53,53,16
KLSZ09,TMSZ05,68,66,16
KLSZ09,TPSZ02,90,89,16
KLSZ09,TSSZ02,119,119,16
KLSZ09,YSSZ09,47,49,16
KLSZ09,BDSZ04,76,76,20
KLSZ09,BMSZ01,80,78,20
KLSZ09,CHSZ03,74,73,20
KLSZ09,DTSZ01,176,178,20
KLSZ09,DTSZ02,193,192,20
KLSZ09,DTSZ03,277,282,20
KLSZ09,DTSZ06,45,45,20
KLSZ09,DTSZ12,134,136,20
KLSZ09,GLSZ04,302,301,20
KLSZ09,GLSZ05,77,76,20
KLSZ09,KLSZ01,66,66,20
KLSZ09,KLSZ04,53,53,20
KLSZ09,KLSZ05,375,393,20
KLSZ09,KLSZ06,200,198,20
KLSZ09,KLSZ07,53,54,20
KLSZ09,KLSZ08,82,84,20
KLSZ09,KLSZ09,810,925,20
KLSZ09,MPSZ03,41,41,20
KLSZ09,MSSZ01,90,89,20
KLSZ09,NVSZ01,90,89,20
KLSZ09,NVSZ02,41,41,20
KLSZ09,ORSZ02,147,150,20
KLSZ09,ORSZ03,82,82,20
KLSZ09,OTSZ03,95,97,20
KLSZ09,RCSZ01,58,59,20
KLSZ09,RCSZ02,97,96,20
KLSZ09,RCSZ05,88,89,20
KLSZ09,RCSZ10,78,77,20
KLSZ09,SISZ01,59,61,20
KLSZ09,SRSZ02,55,57,20
KLSZ09,TMSZ02,45,45,20
KLSZ09,TMSZ05,55,58,20
KLSZ09,TSSZ02,100,101,20
BPSZ06,BKSZ01,178,184,8
BPSZ06,BKSZ05,305,316,8
BPSZ06,BKSZ08,63,62,8
BPSZ06,BPSZ01,58,58,8
BPSZ06,BPSZ02,88,88,8
BPSZ06,BPSZ03,81,80,8
BPSZ06,BPSZ04,308,313,8
BPSZ06,BPSZ05,535,540,8
BPSZ06,BPSZ06,633,728,8
BPSZ06,BPSZ07,109,108,8
BPSZ06,BTSZ01,132,134,8
BPSZ06,CKSZ01,90,89,8
BPSZ06,CKSZ02,46,47,8
BPSZ06,CKSZ03,66,65,8
BPSZ06,CKSZ04,54,54,8
BPSZ06,CKSZ05,93,92,8
BPSZ06,CKSZ06,42,42,8
BPSZ06,BKSZ01,130,139,12
BPSZ06,BKSZ05,228,230,12
BPSZ06,BKSZ07,50,50,12
BPSZ06,BKSZ08,45,45,12
BPSZ06,BPSZ03,40,41,12
BPSZ06,BPSZ04,209,208,12
BPSZ06,BPSZ05,389,397,12
BPSZ06,BPSZ06,574,684,12
BPSZ06,BPSZ07,50,53,12
BPSZ06,BTSZ01,155,151,12
BPSZ06,JESZ05,40,41,12
BPSZ06,ORSZ02,49,49,12
BPSZ06,BKSZ01,177,182,16
BPSZ06,BKSZ05,250,257,16
BPSZ06,BKSZ08,59,61,16
BPSZ06,BPSZ02,41,41,16
BPSZ06,BPSZ03,40,41,16
BPSZ06,BPSZ04,176,173,16
BPSZ06,BPSZ05,441,452,16
BPSZ06,BPSZ06,575,668,16
BPSZ06,BPSZ07,47,49,16
BPSZ06,BTSZ01,150,146,16
BPSZ06,CCSZ01,45,46,16
BPSZ06,CKSZ01,66,65,16
BPSZ06,CKSZ05,47,47,16
BPSZ06,ORSZ02,108,109,16
BPSZ06,BKSZ01,131,138,20
BPSZ06,BKSZ05,244,247,20
BPSZ06,BKSZ08,42,42,20
BPSZ06,BPSZ04,177,177,20
BPSZ06,BPSZ05,392,402,20
BPSZ06,BPSZ06,563,652,20
BPSZ06,BTSZ01,73,72,20
BPSZ06,JESZ05,41,41,20
BPSZ06,ORSZ02,59,59,20
BPSZ06,WISZ02,46,46,20
HGSZ09,BDSZ01,243,243,8
HGSZ09,HGSZ08,82,82,8
HGSZ09,HGSZ09,154,174,8
HGSZ09,PLSZ04,45,47,8
HGSZ09,PLSZ05,57,58,8
HGSZ09,BDSZ01,182,188,12
HGSZ09,HGSZ08,116,116,12
HGSZ09,HGSZ09,173,209,12
HGSZ09,PLSZ04,47,49,12
HGSZ09,PLSZ05,58,58,12
HGSZ09,BDSZ01,88,90,16
HGSZ09,HGSZ08,72,70,16
HGSZ09,HGSZ09,115,132,16
HGSZ09,PLSZ05,40,41,16
HGSZ09,BDSZ01,105,107,20
HGSZ09,HGSZ08,68,66,20
HGSZ09,HGSZ09,85,97,20
BMSZ12,BMSZ07,80,78,8
BMSZ12,BMSZ12,54,57,8
BMSZ12,QTSZ06,41,45,8
BMSZ12,BMSZ01,54,55,12
BMSZ12,BMSZ07,70,69,12
BMSZ12,BMSZ12,63,66,12
BMSZ12,QTSZ14,50,50,12
BMSZ12,BMSZ01,77,77,16
BMSZ12,BMSZ07,65,66,16
BMSZ12,BMSZ12,45,47,16
BMSZ12,QTSZ14,40,41,16
BMSZ12,BMSZ01,54,54,20
BMSZ12,BMSZ07,70,72,20
BMSZ12,BMSZ12,50,55,20
BMSZ12,QTSZ06,40,41,20
MUSZ01,AMSZ02,43,45,8
MUSZ01,AMSZ03,46,47,8
MUSZ01,AMSZ08,41,41,8
MUSZ01,BDSZ01,53,54,8
MUSZ01,BDSZ03,57,57,8
MUSZ01,BDSZ04,95,93,8
MUSZ01,BDSZ05,95,93,8
MUSZ01,BDSZ06,57,58,8
MUSZ01,BMSZ01,43,45,8
MUSZ01,BMSZ07,73,73,8
MUSZ01,BMSZ09,72,72,8
MUSZ01,BMSZ10,49,49,8
MUSZ01,BMSZ16,63,62,8
MUSZ01,BPSZ02,46,47,8
MUSZ01,BPSZ05,41,41,8
MUSZ01,BSSZ01,105,108,8
MUSZ01,BSSZ02,66,65,8
MUSZ01,BSSZ03,123,122,8
MUSZ01,BTSZ01,104,105,8
MUSZ01,BTSZ03,68,66,8
MUSZ01,BTSZ04,63,63,8
MUSZ01,BTSZ05,47,47,8
MUSZ01,BTSZ06,62,61,8
MUSZ01,CLSZ04,65,63,8
MUSZ01,CLSZ08,41,41,8
MUSZ01,DTSZ02,77,76,8
MUSZ01,GLSZ04,209,203,8
MUSZ01,GLSZ05,68,69,8
MUSZ01,HGSZ03,53,54,8
MUSZ01,HGSZ04,68,66,8
MUSZ01,HGSZ05,49,50,8
MUSZ01,HGSZ07,93,96,8
MUSZ01,JWSZ09,51,53,8
MUSZ01,KLSZ01,157,158,8
MUSZ01,KLSZ05,59,61,8
MUSZ01,KLSZ06,66,65,8
MUSZ01,KLSZ07,113,112,8
MUSZ01,MPSZ01,42,42,8
MUSZ01,MPSZ02,41,41,8
MUSZ01,MPSZ03,72,73,8
MUSZ01,MUSZ01,70,74,8
MUSZ01,NTSZ04,93,93,8
MUSZ01,NVSZ01,140,142,8
MUSZ01,NVSZ02,140,143,8
MUSZ01,ORSZ02,437,429,8
MUSZ01,ORSZ03,41,41,8
MUSZ01,OTSZ01,90,90,8
MUSZ01,OTSZ03,81,80,8
MUSZ01,PGSZ03,58,61,8
MUSZ01,PGSZ04,95,93,8
MUSZ01,PGSZ05,46,46,8
MUSZ01,QTSZ01,41,41,8
MUSZ01,QTSZ02,41,41,8
MUSZ01,QTSZ05,40,41,8
MUSZ01,QTSZ06,55,55,8
MUSZ01,RCSZ01,90,92,8
MUSZ01,RCSZ02,70,69,8
MUSZ01,SBSZ03,42,42,8
MUSZ01,SESZ02,62,62,8
MUSZ01,SESZ03,89,88,8
MUSZ01,SESZ04,47,47,8
MUSZ01,SESZ06,49,49,8
MUSZ01,SGSZ03,41,41,8
MUSZ01,SGSZ04,65,65,8
MUSZ01,SGSZ05,51,51,8
MUSZ01,SGSZ06,81,81,8
MUSZ01,SRSZ01,53,53,8
MUSZ01,TMSZ02,77,80,8
MUSZ01,TMSZ03,81,81,8
MUSZ01,TMSZ04,77,77,8
MUSZ01,TNSZ01,82,84,8
MUSZ01,TNSZ02,51,53,8
MUSZ01,TNSZ03,42,42,8
MUSZ01,TNSZ04,57,57,8
MUSZ01,TPSZ02,126,126,8
MUSZ01,TPSZ09,43,45,8
MUSZ01,WDSZ03,90,93,8
MUSZ01,YSSZ02,45,45,8
MUSZ01,YSSZ04,46,46,8
MUSZ01,YSSZ09,50,50,8
MUSZ01,AMSZ02,43,43,12
MUSZ01,AMSZ03,62,61,12
MUSZ01,AMSZ04,41,41,12
MUSZ01,BDSZ01,54,54,12
MUSZ01,BDSZ03,51,54,12
MUSZ01,BDSZ04,88,89,12
MUSZ01,BDSZ05,66,68,12
MUSZ01,BDSZ06,42,42,12
MUSZ01,BMSZ01,147,147,12
MUSZ01,BMSZ07,59,61,12
MUSZ01,BMSZ09,88,88,12
MUSZ01,BMSZ10,45,45,12
MUSZ01,BMSZ16,46,46,12
MUSZ01,BPSZ05,59,62,12
MUSZ01,BSSZ01,66,65,12
MUSZ01,BSSZ02,69,69,12
MUSZ01,BSSZ03,119,120,12
MUSZ01,BTSZ01,65,63,12
MUSZ01,BTSZ06,50,50,12
MUSZ01,CLSZ06,43,45,12
MUSZ01,DTSZ01,150,154,12
MUSZ01,DTSZ02,261,261,12
MUSZ01,DTSZ03,166,163,12
MUSZ01,DTSZ12,74,76,12
MUSZ01,GLSZ02,59,59,12
MUSZ01,GLSZ04,244,239,12
MUSZ01,GLSZ05,162,161,12
MUSZ01,HGSZ01,42,42,12
MUSZ01,HGSZ03,54,54,12
MUSZ01,HGSZ04,76,76,12
MUSZ01,HGSZ05,47,47,12
MUSZ01,HGSZ07,135,138,12
MUSZ01,JWSZ08,53,54,12
MUSZ01,JWSZ09,58,58,12
MUSZ01,KLSZ01,149,146,12
MUSZ01,KLSZ05,70,70,12
MUSZ01,KLSZ06,123,122,12
MUSZ01,KLSZ07,112,111,12
MUSZ01,KLSZ09,49,49,12
MUSZ01,MPSZ02,50,50,12
MUSZ01,MPSZ03,70,69,12
MUSZ01,MUSZ01,97,101,12
MUSZ01,NTSZ04,131,132,12
MUSZ01,NVSZ01,153,153,12
MUSZ01,NVSZ02,178,178,12
MUSZ01,ORSZ02,1462,1450,12
MUSZ01,ORSZ03,128,130,12
MUSZ01,OTSZ01,158,158,12
MUSZ01,OTSZ02,51,51,12
MUSZ01,OTSZ03,220,216,12
MUSZ01,OTSZ04,81,80,12
MUSZ01,PGSZ03,86,88,12
MUSZ01,PGSZ04,54,55,12
MUSZ01,QTSZ05,55,55,12
MUSZ01,QTSZ06,51,51,12
MUSZ01,RCSZ01,139,142,12
MUSZ01,RCSZ02,122,119,12
MUSZ01,RCSZ10,119,117,12
MUSZ01,RVSZ05,41,42,12
MUSZ01,SESZ02,72,72,12
MUSZ01,SESZ03,157,155,12
MUSZ01,SESZ04,53,54,12
MUSZ01,SESZ06,55,57,12
MUSZ01,SGSZ04,55,57,12
MUSZ01,SGSZ06,131,132,12
MUSZ01,SGSZ07,41,41,12
MUSZ01,SRSZ01,70,70,12
MUSZ01,SRSZ02,72,73,12
MUSZ01,SRSZ03,45,45,12
MUSZ01,TMSZ02,109,112,12
MUSZ01,TMSZ03,72,73,12
MUSZ01,TMSZ05,40,45,12
MUSZ01,TNSZ01,53,57,12
MUSZ01,TNSZ02,49,49,12
MUSZ01,TNSZ03,47,47,12
MUSZ01,TPSZ02,166,163,12
MUSZ01,TPSZ09,57,59,12
MUSZ01,WDSZ03,66,65,12
MUSZ01,YSSZ04,46,46,12
MUSZ01,YSSZ09,58,58,12
MUSZ01,BDSZ04,65,63,16
MUSZ01,BMSZ01,209,208,16
MUSZ01,BMSZ07,49,49,16
MUSZ01,BMSZ09,65,63,16
MUSZ01,BMSZ10,42,42,16
MUSZ01,BPSZ05,54,58,16
MUSZ01,BSSZ03,73,72,16
MUSZ01,CHSZ03,51,51,16
MUSZ01,DTSZ01,149,147,16
MUSZ01,DTSZ02,308,309,16
MUSZ01,DTSZ03,189,186,16
MUSZ01,DTSZ12,139,140,16
MUSZ01,GLSZ02,43,43,16
MUSZ01,GLSZ04,151,149,16
MUSZ01,GLSZ05,142,143,16
MUSZ01,HGSZ07,77,77,16
MUSZ01,KLSZ01,136,139,16
MUSZ01,KLSZ05,78,78,16
MUSZ01,KLSZ06,113,111,16
MUSZ01,KLSZ07,85,84,16
MUSZ01,KLSZ09,42,42,16
MUSZ01,MPSZ03,47,47,16
MUSZ01,MUSZ01,81,85,16
MUSZ01,NTSZ01,46,46,16
MUSZ01,NTSZ04,104,105,16
MUSZ01,NVSZ01,85,84,16
MUSZ01,NVSZ02,100,101,16
MUSZ01,ORSZ02,1264,1269,16
MUSZ01,ORSZ03,169,170,16
MUSZ01,OTSZ01,161,162,16
MUSZ01,OTSZ03,190,190,16
MUSZ01,OTSZ04,65,66,16
MUSZ01,PGSZ04,57,57,16
MUSZ01,RCSZ01,100,100,16
MUSZ01,RCSZ02,90,90,16
MUSZ01,RCSZ05,43,43,16
MUSZ01,RCSZ09,47,47,16
MUSZ01,RCSZ10,112,111,16
MUSZ01,SESZ02,49,50,16
MUSZ01,SESZ03,77,78,16
MUSZ01,SESZ04,45,45,16
MUSZ01,SGSZ06,86,85,16
MUSZ01,SISZ01,55,55,16
MUSZ01,SRSZ01,74,76,16
MUSZ01,SRSZ02,80,78,16
MUSZ01,TMSZ02,78,78,16
MUSZ01,TMSZ05,55,61,16
MUSZ01,TNSZ02,49,49,16
MUSZ01,TPSZ02,80,78,16
MUSZ01,BMSZ01,54,54,20
MUSZ01,DTSZ01,69,68,20
MUSZ01,DTSZ02,96,99,20
MUSZ01,DTSZ03,84,85,20
MUSZ01,DTSZ12,42,42,20
MUSZ01,ORSZ02,365,360,20
MUSZ01,ORSZ03,51,51,20
MUSZ01,OTSZ01,74,73,20
MUSZ01,OTSZ03,59,59,20
MUSZ01,RCSZ02,51,51,20
QTSZ10,BKSZ05,68,68,8
QTSZ10,BKSZ09,49,49,8
QTSZ10,BMSZ07,66,66,8
QTSZ10,BTSZ01,119,123,8
QTSZ10,BTSZ02,47,47,8
QTSZ10,BTSZ04,116,115,8
QTSZ10,BTSZ06,66,66,8
QTSZ10,BTSZ07,41,42,8
QTSZ10,CKSZ05,41,41,8
QTSZ10,CLSZ02,55,57,8
QTSZ10,CLSZ04,219,215,8
QTSZ10,CLSZ06,198,201,8
QTSZ10,CLSZ07,171,176,8
QTSZ10,CLSZ08,131,132,8
QTSZ10,GLSZ04,40,41,8
QTSZ10,JWSZ03,55,55,8
QTSZ10,JWSZ09,50,51,8
QTSZ10,QTSZ01,144,144,8
QTSZ10,QTSZ02,136,136,8
QTSZ10,QTSZ04,127,128,8
QTSZ10,QTSZ06,92,93,8
QTSZ10,QTSZ08,192,197,8
QTSZ10,QTSZ09,518,524,8
QTSZ10,QTSZ10,894,1008,8
QTSZ10,QTSZ11,489,493,8
QTSZ10,QTSZ12,72,76,8
QTSZ10,QTSZ14,50,50,8
QTSZ10,BDSZ04,42,42,12
QTSZ10,BMSZ01,81,82,12
QTSZ10,BMSZ07,89,89,12
QTSZ10,BTSZ01,63,65,12
QTSZ10,BTSZ04,65,65,12
QTSZ10,BTSZ07,47,47,12
QTSZ10,CLSZ04,192,194,12
QTSZ10,CLSZ06,267,265,12
QTSZ10,CLSZ07,169,169,12
QTSZ10,CLSZ08,119,119,12
QTSZ10,JESZ05,89,88,12
QTSZ10,ORSZ02,58,58,12
QTSZ10,OTSZ03,47,47,12
QTSZ10,QTSZ01,112,111,12
